id,subject_id,task,trial_session,trial,label
4779,S30,SSVEP,6,9,Left
4780,S30,SSVEP,6,10,Left
4781,S30,SSVEP,7,1,Left
4782,S30,SSVEP,7,2,Backward
4783,S30,SSVEP,7,3,Right
4784,S30,SSVEP,7,4,Forward
4785,S30,SSVEP,7,5,Forward
4786,S30,SSVEP,7,6,Forward
4787,S30,SSVEP,7,7,Left
4788,S30,SSVEP,7,8,Forward
4789,S30,SSVEP,7,9,Left
4790,S30,SSVEP,7,10,Right
4791,S30,SSVEP,8,1,Backward
4792,S30,SSVEP,8,2,Backward
4793,S30,SSVEP,8,3,Left
4794,S30,SSVEP,8,4,Left
4795,S30,SSVEP,8,5,Forward
4796,S30,SSVEP,8,6,Left
4797,S30,SSVEP,8,7,Right
4798,S30,SSVEP,8,8,Forward
4799,S30,SSVEP,8,9,Forward
4800,S30,SSVEP,8,10,Backward
